# The IANA media type registry: every registered type, carried byte for byte as the registry
# states it. A string literal equal to a row's identifier is the publisher's own identifier
# written into a repository, which is a citation no English word can make; nothing here is an
# English label, so this is never matched against a declared name and never placed as prose.
#
# Columns: concept, prefLabel, altLabel, broader, kind, module, definition, note.
# concept and prefLabel are the registered template, byte for byte. broader and module name the
# registry the type is filed under. definition is empty for every row because the registry
# publishes none. note carries the registry's reference, and its own deprecation statement where
# it makes one — a deprecated identifier is still the registry's identifier, so the row stays.
#
# Source: IANA media types, https://www.iana.org/assignments/media-types/ (application.csv, audio.csv, font.csv, haptics.csv, image.csv, message.csv, model.csv, multipart.csv, text.csv, video.csv), retrieved 2026-08-19
#   (the registry states no revision, so the file set is the citation, pinned by the SHA-256
#   ContentDigest states over the ten CSVs: fd3eea02e8610628e4a3b6eb0b66a415fdbf973ce1e73e667be24b12cd505aeb).
# Licence: CC0 1.0 (https://www.iana.org/help/licensing-terms — "IANA and IETF intend that
#   the Protocol Registries may be freely used by any party for any purpose", with both
#   organisations' rights "subject to the Creative Commons CC0 1.0 dedication").
# Generated by MediaTypeExtraction: 2344 media types.
image/jxrS	image/jxrS		image	media-type	image		[ISO-IEC_JTC_1][ITU-T]
image/jxs	image/jxs		image	media-type	image		[ISO-IEC_JTC_1]
image/jxsc	image/jxsc		image	media-type	image		[ISO-IEC_JTC_1]
image/jxsi	image/jxsi		image	media-type	image		[ISO-IEC_JTC_1]
image/jxss	image/jxss		image	media-type	image		[ISO-IEC_JTC_1]
image/ktx	image/ktx		image	media-type	image		[Khronos][Mark_Callow]
image/ktx2	image/ktx2		image	media-type	image		[Khronos][Mark_Callow]
image/naplps	image/naplps		image	media-type	image		[Ilya_Ferber]
image/png	image/png		image	media-type	image		[W3C][PNG_WG][PNG]
image/prs.aimg	image/prs.aimg		image	media-type	image		[Ai_Media_Format]
image/prs.btif	image/prs.btif		image	media-type	image		[Ben_Simon]
image/prs.pti	image/prs.pti		image	media-type	image		[Juern_Laun]
image/pwg-raster	image/pwg-raster		image	media-type	image		[Michael_Sweet]
image/svg+xml	image/svg+xml		image	media-type	image		[W3C][http://www.w3.org/TR/SVG/mimereg.html]
image/t38	image/t38		image	media-type	image		[RFC3362]
image/tiff	image/tiff		image	media-type	image		[RFC3302]
image/tiff-fx	image/tiff-fx		image	media-type	image		[RFC3950]
image/vnd.adobe.photoshop	image/vnd.adobe.photoshop		image	media-type	image		[Kim_Scarborough]
image/vnd.airzip.accelerator.azv	image/vnd.airzip.accelerator.azv		image	media-type	image		[Gary_Clueit]
image/vnd.blockfact.facti	image/vnd.blockfact.facti		image	media-type	image		[Egbert_von_Frankenberg]
image/vnd.clip	image/vnd.clip		image	media-type	image		[Ryo_Inaba]
image/vnd.cns.inf2	image/vnd.cns.inf2		image	media-type	image		[Ann_McLaughlin]
image/vnd.dece.graphic	image/vnd.dece.graphic		image	media-type	image		[Michael_A_Dolan]
image/vnd.djvu	image/vnd.djvu		image	media-type	image		[Leon_Bottou]
image/vnd.dvb.subtitle	image/vnd.dvb.subtitle		image	media-type	image		[Peter_Siebert][Michael_Lagally]
image/vnd.dwg	image/vnd.dwg		image	media-type	image		[Jodi_Moline]
image/vnd.dxf	image/vnd.dxf		image	media-type	image		[Jodi_Moline]
image/vnd.fastbidsheet	image/vnd.fastbidsheet		image	media-type	image		[Scott_Becker]
image/vnd.fpx	image/vnd.fpx		image	media-type	image		[Marc_Douglas_Spencer]
image/vnd.fst	image/vnd.fst		image	media-type	image		[Arild_Fuldseth]
image/vnd.fujixerox.edmics-mmr	image/vnd.fujixerox.edmics-mmr		image	media-type	image		[Masanori_Onda]
image/vnd.fujixerox.edmics-rlc	image/vnd.fujixerox.edmics-rlc		image	media-type	image		[Masanori_Onda]
image/vnd.globalgraphics.pgb	image/vnd.globalgraphics.pgb		image	media-type	image		[Martin_Bailey]
image/vnd.microsoft.icon	image/vnd.microsoft.icon		image	media-type	image		[Simon_Butcher]
image/vnd.mix	image/vnd.mix		image	media-type	image		[Saveen_Reddy]
image/vnd.mozilla.apng	image/vnd.mozilla.apng		image	media-type	image		[Stuart_Parmenter]
image/vnd.ms-modi	image/vnd.ms-modi		image	media-type	image		[Gregory_Vaughan]
image/vnd.net-fpx	image/vnd.net-fpx		image	media-type	image		[Marc_Douglas_Spencer]
image/vnd.pco.b16	image/vnd.pco.b16		image	media-type	image		[PCO_AG][Jan_Zeman]
image/vnd.radiance	image/vnd.radiance		image	media-type	image		[Randolph_Fritz][Greg_Ward]
image/vnd.sealed.png	image/vnd.sealed.png		image	media-type	image		[David_Petersen]
image/vnd.sealedmedia.softseal.gif	image/vnd.sealedmedia.softseal.gif		image	media-type	image		[David_Petersen]
image/vnd.sealedmedia.softseal.jpg	image/vnd.sealedmedia.softseal.jpg		image	media-type	image		[David_Petersen]
image/vnd.sld	image/vnd.sld		image	media-type	image		[Gareth_Davidson]
image/vnd.svf	image/vnd.svf		image	media-type	image		[Jodi_Moline]
image/vnd.tencent.tap	image/vnd.tencent.tap		image	media-type	image		[Ni_Hui]
image/vnd.valve.source.texture	image/vnd.valve.source.texture		image	media-type	image		[Henrik_Andersson]
image/vnd.wap.wbmp	image/vnd.wap.wbmp		image	media-type	image		[Peter_Stark]
image/vnd.xiff	image/vnd.xiff		image	media-type	image		[Steven_Martin]
image/vnd.zbrush.pcx	image/vnd.zbrush.pcx		image	media-type	image		[Chris_Charabaruk]
image/webp	image/webp		image	media-type	image		[RFC9649]
image/wmf	image/wmf		image	media-type	image		[RFC7903]
image/x-emf	image/x-emf		image	media-type	image		x-emf - DEPRECATED in favor of image/emf | [RFC7903]
image/x-wmf	image/x-wmf		image	media-type	image		x-wmf - DEPRECATED in favor of image/wmf | [RFC7903]
message/CPIM	message/CPIM		message	media-type	message		[RFC3862]
message/bhttp	message/bhttp		message	media-type	message		[RFC9292]
message/delivery-status	message/delivery-status		message	media-type	message		[RFC1894]
message/disposition-notification	message/disposition-notification		message	media-type	message		[RFC8098]
message/example	message/example		message	media-type	message		[RFC4735]
message/external-body	message/external-body		message	media-type	message		[RFC2045][RFC2046]
message/feedback-report	message/feedback-report		message	media-type	message		[RFC5965]
message/global	message/global		message	media-type	message		[RFC6532]
message/global-delivery-status	message/global-delivery-status		message	media-type	message		[RFC6533]
message/global-disposition-notification	message/global-disposition-notification		message	media-type	message		[RFC6533]
message/global-headers	message/global-headers		message	media-type	message		[RFC6533]
message/http	message/http		message	media-type	message		[RFC9112]
message/imdn+xml	message/imdn+xml		message	media-type	message		[RFC5438]
message/mls	message/mls		message	media-type	message		[RFC9420]
message/news	message/news		message	media-type	message		news (OBSOLETED by [RFC5537]) | [RFC5537][Henry_Spencer]
message/ohttp-chunked-req	message/ohttp-chunked-req		message	media-type	message		[RFC-ietf-ohai-chunked-ohttp-08]
message/ohttp-chunked-res	message/ohttp-chunked-res		message	media-type	message		[RFC-ietf-ohai-chunked-ohttp-08]
message/ohttp-req	message/ohttp-req		message	media-type	message		[RFC9458]
message/ohttp-res	message/ohttp-res		message	media-type	message		[RFC9458]
message/partial	message/partial		message	media-type	message		[RFC2045][RFC2046]
message/rfc822	message/rfc822		message	media-type	message		[RFC2045][RFC2046]
message/s-http	message/s-http		message	media-type	message		s-http (OBSOLETE) | [RFC2660][Status change of HTTP experiments to Historic]
message/sip	message/sip		message	media-type	message		[RFC3261]
message/sipfrag	message/sipfrag		message	media-type	message		[RFC3420]
message/tracking-status	message/tracking-status		message	media-type	message		[RFC3886]
message/vnd.si.simp	message/vnd.si.simp		message	media-type	message		vnd.si.simp (OBSOLETED by request) | [Nicholas_Parks_Young]
message/vnd.wfa.wsc	message/vnd.wfa.wsc		message	media-type	message		[Mick_Conley]
model/3mf	model/3mf		model	media-type	model		[http://www.3mf.io/specification][_3MF][Michael_Sweet]
model/JT	model/JT		model	media-type	model		[ISO-TC_184-SC_4][Michael_Zink]
model/e57	model/e57		model	media-type	model		[ASTM]
model/example	model/example		model	media-type	model		[RFC4735]
model/gltf+json	model/gltf+json		model	media-type	model		[Khronos][Uli_Klumpp]
model/gltf-binary	model/gltf-binary		model	media-type	model		[Khronos][Saurabh_Bhatia]
model/iges	model/iges		model	media-type	model		[Curtis_Parks]
model/mesh	model/mesh		model	media-type	model		[RFC2077]
model/mtl	model/mtl		model	media-type	model		[DICOM_Standard_Committee][DICOM_WG_17][Carolyn_Hull]
model/obj	model/obj		model	media-type	model		[DICOM_Standard_Committee][DICOM_WG_17][Carolyn_Hull]
model/prc	model/prc		model	media-type	model		[ISO-TC_171-SC_2][Betsy_Fanning]
model/step	model/step		model	media-type	model		[ISO-TC_184-SC_4][Dana_Tripp]
model/step+xml	model/step+xml		model	media-type	model		[ISO-TC_184-SC_4][Dana_Tripp]
model/step+zip	model/step+zip		model	media-type	model		[ISO-TC_184-SC_4][Dana_Tripp]
model/step-xml+zip	model/step-xml+zip		model	media-type	model		[ISO-TC_184-SC_4][Dana_Tripp]
model/stl	model/stl		model	media-type	model		[DICOM_Standard_Committee][DICOM_WG_17][Carolyn_Hull]
model/u3d	model/u3d		model	media-type	model		[PDF_Association][Peter_Wyatt]
model/vnd.bary	model/vnd.bary		model	media-type	model		[Displaced_Micro-Mesh_SDK_Support]
model/vnd.cld	model/vnd.cld		model	media-type	model		[Robert_Monaghan]
model/vnd.collada+xml	model/vnd.collada+xml		model	media-type	model		[James_Riordon]
model/vnd.dwf	model/vnd.dwf		model	media-type	model		[Jason_Pratt]
model/vnd.flatland.3dml	model/vnd.flatland.3dml		model	media-type	model		[Michael_Powers]
model/vnd.gdl	model/vnd.gdl		model	media-type	model		[Attila_Babits]
model/vnd.gs-gdl	model/vnd.gs-gdl		model	media-type	model		[Attila_Babits]
model/vnd.gtw	model/vnd.gtw		model	media-type	model		[Yutaka_Ozaki]
model/vnd.moml+xml	model/vnd.moml+xml		model	media-type	model		[Christopher_Brooks]
model/vnd.mts	model/vnd.mts		model	media-type	model		[Boris_Rabinovitch]
model/vnd.opengex	model/vnd.opengex		model	media-type	model		[Eric_Lengyel]
model/vnd.parasolid.transmit.binary	model/vnd.parasolid.transmit.binary		model	media-type	model		[Parasolid]
model/vnd.parasolid.transmit.text	model/vnd.parasolid.transmit.text		model	media-type	model		[Parasolid]
model/vnd.pytha.pyox	model/vnd.pytha.pyox		model	media-type	model		[Daniel_Flassig]
model/vnd.rosette.annotated-data-model	model/vnd.rosette.annotated-data-model		model	media-type	model		[Benson_Margulies]
model/vnd.sap.vds	model/vnd.sap.vds		model	media-type	model		[SAP_SE][Igor_Afanasyev]
model/vnd.usda	model/vnd.usda		model	media-type	model		[Sebastian_Grassia]
model/vnd.usdz+zip	model/vnd.usdz+zip		model	media-type	model		[Sebastian_Grassia]
model/vnd.valve.source.compiled-map	model/vnd.valve.source.compiled-map		model	media-type	model		[Henrik_Andersson]
model/vnd.vtu	model/vnd.vtu		model	media-type	model		[Boris_Rabinovitch]
model/vrml	model/vrml		model	media-type	model		[RFC2077]
model/x3d+fastinfoset	model/x3d+fastinfoset		model	media-type	model		[Web3D_X3D]
model/x3d+xml	model/x3d+xml		model	media-type	model		[Web3D][Web3D_X3D]
model/x3d-vrml	model/x3d-vrml		model	media-type	model		[Web3D][Web3D_X3D]
multipart/alternative	multipart/alternative		multipart	media-type	multipart		[RFC2046][RFC2045]
multipart/appledouble	multipart/appledouble		multipart	media-type	multipart		[Patrik_Faltstrom]
multipart/byteranges	multipart/byteranges		multipart	media-type	multipart		[RFC9110]
multipart/digest	multipart/digest		multipart	media-type	multipart		[RFC2046][RFC2045]
multipart/encrypted	multipart/encrypted		multipart	media-type	multipart		[RFC1847]
multipart/example	multipart/example		multipart	media-type	multipart		[RFC4735]
multipart/form-data	multipart/form-data		multipart	media-type	multipart		[RFC7578]
multipart/header-set	multipart/header-set		multipart	media-type	multipart		[Dave_Crocker]
multipart/mixed	multipart/mixed		multipart	media-type	multipart		[RFC2046][RFC2045]
multipart/multilingual	multipart/multilingual		multipart	media-type	multipart		[RFC8255]
multipart/parallel	multipart/parallel		multipart	media-type	multipart		[RFC2046][RFC2045]
multipart/related	multipart/related		multipart	media-type	multipart		[RFC2387]
multipart/report	multipart/report		multipart	media-type	multipart		[RFC6522]
multipart/signed	multipart/signed		multipart	media-type	multipart		[RFC1847]
multipart/vnd.bint.med-plus	multipart/vnd.bint.med-plus		multipart	media-type	multipart		[Heinz-Peter_Schütz]
multipart/voice-message	multipart/voice-message		multipart	media-type	multipart		[RFC3801]
multipart/x-mixed-replace	multipart/x-mixed-replace		multipart	media-type	multipart		[W3C][Robin_Berjon]
text/1d-interleaved-parityfec	text/1d-interleaved-parityfec		text	media-type	text		[RFC6015]
text/RED	text/RED		text	media-type	text		[RFC4102]
text/SGML	text/SGML		text	media-type	text		[RFC1874]
text/cache-manifest	text/cache-manifest		text	media-type	text		[W3C][Robin_Berjon]
text/calendar	text/calendar		text	media-type	text		[RFC5545]
text/cql	text/cql		text	media-type	text		[HL7][Bryn_Rhodes]
text/cql-expression	text/cql-expression		text	media-type	text		[HL7][Bryn_Rhodes]
text/cql-identifier	text/cql-identifier		text	media-type	text		[HL7][Bryn_Rhodes]
text/css	text/css		text	media-type	text		[W3C][https://www.w3.org/TR/css]
text/csv	text/csv		text	media-type	text		[RFC4180][RFC7111]
text/csv-schema	text/csv-schema		text	media-type	text		[National_Archives_UK][David_Underdown]
text/directory	text/directory		text	media-type	text		directory - DEPRECATED by RFC6350 | [RFC2425][RFC6350]
text/dns	text/dns		text	media-type	text		[RFC4027]
text/ecmascript	text/ecmascript		text	media-type	text		ecmascript (OBSOLETED in favor of text/javascript) | [RFC9239]
text/encaprtp	text/encaprtp		text	media-type	text		[RFC6849]
text/enriched	text/enriched		text	media-type	text		[RFC1896]
text/example	text/example		text	media-type	text		[RFC4735]
text/fhirpath	text/fhirpath		text	media-type	text		[HL7][Bryn_Rhodes]
text/flexfec	text/flexfec		text	media-type	text		[RFC8627]
text/fwdred	text/fwdred		text	media-type	text		[RFC6354]
text/gff3	text/gff3		text	media-type	text		[Sequence_Ontology]
text/grammar-ref-list	text/grammar-ref-list		text	media-type	text		[RFC6787]
text/hl7v2	text/hl7v2		text	media-type	text		[HL7][Marc_Duteau]
text/html	text/html		text	media-type	text		[W3C][Robin_Berjon]
text/javascript	text/javascript		text	media-type	text		[RFC9239]
text/jcr-cnd	text/jcr-cnd		text	media-type	text		[Peeter_Piegaze]
text/markdown	text/markdown		text	media-type	text		[RFC7763]
text/mizar	text/mizar		text	media-type	text		[Jesse_Alama]
text/n3	text/n3		text	media-type	text		[W3C][Eric_Prudhommeaux]
text/org	text/org		text	media-type	text		[Org_Mode][Jeffrey_Gipson][4]
text/parameters	text/parameters		text	media-type	text		[RFC7826]
text/parityfec	text/parityfec		text	media-type	text		[RFC3009]
text/plain	text/plain		text	media-type	text		[RFC2046][RFC3676][RFC5147]
text/provenance-notation	text/provenance-notation		text	media-type	text		[W3C][Ivan_Herman]
text/prs.fallenstein.rst	text/prs.fallenstein.rst		text	media-type	text		[Benja_Fallenstein]
text/prs.lines.tag	text/prs.lines.tag		text	media-type	text		[John_Lines]
text/prs.prop.logic	text/prs.prop.logic		text	media-type	text		[Hans-Dieter_A._Hiep]
text/prs.texi	text/prs.texi		text	media-type	text		[Matin_Bavardi]
text/qml	text/qml		text	media-type	text		[Qt][7]
text/raptorfec	text/raptorfec		text	media-type	text		[RFC6682]
text/rfc822-headers	text/rfc822-headers		text	media-type	text		[RFC6522]
text/richtext	text/richtext		text	media-type	text		[RFC2045][RFC2046]
text/rtf	text/rtf		text	media-type	text		[Paul_Lindner]
text/rtp-enc-aescm128	text/rtp-enc-aescm128		text	media-type	text		[_3GPP]
text/rtploopback	text/rtploopback		text	media-type	text		[RFC6849]
text/rtx	text/rtx		text	media-type	text		[RFC4588]
text/shaclc	text/shaclc		text	media-type	text		[W3C_SHACL_Community_Group][Vladimir_Alexiev]
text/shex	text/shex		text	media-type	text		[W3C][Eric_Prudhommeaux]
text/spdx	text/spdx		text	media-type	text		[Linux_Foundation][Rose_Judge]
text/strings	text/strings		text	media-type	text		[IEEE-ISTO-PWG-PPP]
text/t140	text/t140		text	media-type	text		[RFC4103]
text/tab-separated-values	text/tab-separated-values		text	media-type	text		[Paul_Lindner]
text/troff	text/troff		text	media-type	text		[RFC4263]
text/turtle	text/turtle		text	media-type	text		[W3C][Eric_Prudhommeaux]
text/ulpfec	text/ulpfec		text	media-type	text		[RFC5109]
text/uri-list	text/uri-list		text	media-type	text		[RFC2483]
text/vcard	text/vcard		text	media-type	text		[RFC6350]
text/vnd.DMClientScript	text/vnd.DMClientScript		text	media-type	text		[Dan_Bradley]
text/vnd.IPTC.NITF	text/vnd.IPTC.NITF		text	media-type	text		[IPTC]
text/vnd.IPTC.NewsML	text/vnd.IPTC.NewsML		text	media-type	text		[IPTC]
text/vnd.a	text/vnd.a		text	media-type	text		[Regis_Dehoux]
text/vnd.abc	text/vnd.abc		text	media-type	text		[Steve_Allen]
text/vnd.ascii-art	text/vnd.ascii-art		text	media-type	text		[Kim_Scarborough]
text/vnd.bovnar	text/vnd.bovnar		text	media-type	text		[Janos_Sonntag]
text/vnd.curl	text/vnd.curl		text	media-type	text		[Robert_Byrnes]
text/vnd.debian.copyright	text/vnd.debian.copyright		text	media-type	text		[Charles_Plessy]
text/vnd.dvb.subtitle	text/vnd.dvb.subtitle		text	media-type	text		[Peter_Siebert][Michael_Lagally]
text/vnd.esmertec.theme-descriptor	text/vnd.esmertec.theme-descriptor		text	media-type	text		[Stefan_Eilemann]
text/vnd.exchangeable	text/vnd.exchangeable		text	media-type	text		[Martin_Cizek]
text/vnd.familysearch.gedcom	text/vnd.familysearch.gedcom		text	media-type	text		[Gordon_Clarke]
text/vnd.ficlab.flt	text/vnd.ficlab.flt		text	media-type	text		[Steve_Gilberd]
text/vnd.fly	text/vnd.fly		text	media-type	text		[John-Mark_Gurney]
text/vnd.fmi.flexstor	text/vnd.fmi.flexstor		text	media-type	text		[Kari_E._Hurtta]
text/vnd.gist.mx	text/vnd.gist.mx		text	media-type	text		[Sachin_Nagda]
text/vnd.gml	text/vnd.gml		text	media-type	text		[Mi_Tar]
text/vnd.graphviz	text/vnd.graphviz		text	media-type	text		[John_Ellson]
text/vnd.hans	text/vnd.hans		text	media-type	text		[Hill_Hanxv]
text/vnd.hekaya	text/vnd.hekaya		text	media-type	text		[Michael_K_Malak]
text/vnd.hgl	text/vnd.hgl		text	media-type	text		[Heungsub_Lee]
text/vnd.in3d.3dml	text/vnd.in3d.3dml		text	media-type	text		[Michael_Powers]
text/vnd.in3d.spot	text/vnd.in3d.spot		text	media-type	text		[Michael_Powers]
text/vnd.latex-z	text/vnd.latex-z		text	media-type	text		[Mikusiak_Lubos]
text/vnd.longform	text/vnd.longform		text	media-type	text		[Matthew_Quinn]
text/vnd.motorola.reflex	text/vnd.motorola.reflex		text	media-type	text		[Mark_Patton]
text/vnd.ms-mediapackage	text/vnd.ms-mediapackage		text	media-type	text		[Jan_Nelson]
text/vnd.net2phone.commcenter.command	text/vnd.net2phone.commcenter.command		text	media-type	text		[Feiyu_Xie]
text/vnd.radisys.msml-basic-layout	text/vnd.radisys.msml-basic-layout		text	media-type	text		[RFC5707]
text/vnd.senx.warpscript	text/vnd.senx.warpscript		text	media-type	text		[Pierre_Papin]
text/vnd.si.uricatalogue	text/vnd.si.uricatalogue		text	media-type	text		vnd.si.uricatalogue (OBSOLETED by request) | [Nicholas_Parks_Young]
text/vnd.sosi	text/vnd.sosi		text	media-type	text		[Petter_Reinholdtsen]
text/vnd.sun.j2me.app-descriptor	text/vnd.sun.j2me.app-descriptor		text	media-type	text		[Gary_Adams]
text/vnd.tps	text/vnd.tps		text	media-type	text		[Konstantin_Semenenko]
text/vnd.trolltech.linguist	text/vnd.trolltech.linguist		text	media-type	text		[David_Lee_Lambert]
text/vnd.typst	text/vnd.typst		text	media-type	text		[Martin_Haug]
