# PRONOM, The National Archives' registry of file formats, as the terms a program working
# with documents actually writes. A format's name is a phrase — Portable Document Format,
# Extensible Hypertext Markup Language, Scalable Vector Graphics — and the registry states
# each format's extensions and media types beside it, which are the short names a parser or
# a test fixture declares. Each concept is the format's PUID at the registry's own
# permalink, so a match cites The National Archives' record for it.
#
# Columns: concept, prefLabel, altLabel, broader, kind, module, definition, note.
# prefLabel is the format's own name. altLabel pools the stated extensions and media
# types. note carries the stated version, because PRONOM publishes one record per version
# of a format. broader and definition are blank on every row: the signature file states no
# hierarchy and no prose, and the blank is the publisher's statement. NOT CARRIED, and
# said outright: the container signature file — it maps container signatures to PUIDs this
# file already names, and states no format row of its own.
#
# Name: PRONOM signature file V125
# Short name: PRONOM
# Publisher: The National Archives
# Published at: https://www.nationalarchives.gov.uk/pronom/
# Kind: terms
# Description: PRONOM: the names The National Archives states for file formats.
# Subject: file formats
# Source: PRONOM's DROID signature file V125, https://cdn.nationalarchives.gov.uk/documents/DROID_SignatureFile_V125.xml,
#   a numbered release the publisher does not state a content address for, so it is pinned
#   by this library's own digest over it — a weaker claim than a publisher's revision, and
#   stated as such:
#   d06f26aeb0f153013449bd2a2f912c8d480247c056fd9bfd3facdc39bff7a586.
# Licence: the site footer states Open Government Licence v3.0, which permits copying,
#   publishing and adapting the information with attribution. The attribution statement it
#   requires — contains public sector information licensed under the Open Government
#   Licence v3.0 — is carried here and in NOTICE.md.
# Generated by PronomFormatsExtraction: 2571 formats.
https://www.nationalarchives.gov.uk/PRONOM/fmt/171	Microsoft Works Database for DOS	wdb		format			version 2.0
https://www.nationalarchives.gov.uk/PRONOM/fmt/1710	Persuasion Auto-Template Interchange File	atf		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1711	Software602 Printer Configuration File	cfg		format			version 1.0
https://www.nationalarchives.gov.uk/PRONOM/fmt/1712	Calc602 Macro File	mc6		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1713	Calc602 Project File	pc6		format			version 1.0
https://www.nationalarchives.gov.uk/PRONOM/fmt/1714	CATIA Model File	model		format			version 3
https://www.nationalarchives.gov.uk/PRONOM/fmt/1715	Applet Effect Factory Config File	data		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1716	Cintel Raw Image/DaVinci Resolve Image	cri | dvcc		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1717	Time Stamp Token	tst | application/vnd.etsi.timestamp-token		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1718	PageMaker Mac Document	p65 | pmd | pmt | t65 | application/vnd.pagemaker		format			version 6.5-7.0
https://www.nationalarchives.gov.uk/PRONOM/fmt/1719	PageMaker Mac Document	pm6 | pt6 | application/vnd.pagemaker		format			version 6.0
https://www.nationalarchives.gov.uk/PRONOM/fmt/172	Microsoft Excel for Macintosh			format			version 3.0
https://www.nationalarchives.gov.uk/PRONOM/fmt/1720	Portable Compiled Format	pcf		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1721	Pablo Paint Raster Image	pa3 | ppp		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1722	BIM Metadata File	bim		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1723	Wordcraft Chapter Files	001		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1724	LegalDocML Document	xml		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1725	Capture One Settings File	cos		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1726	Geosoft Map Description File	mdf		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1727	Pro Tools Session File	ptx		format			version 10+
https://www.nationalarchives.gov.uk/PRONOM/fmt/1728	dBASE Windows Form File	wfm		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1729	Esri Shapefile Geospatial Metadata File	xml		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/173	Microsoft Excel for Macintosh			format			version 4.0
https://www.nationalarchives.gov.uk/PRONOM/fmt/1730	Data File	dat		format			version Generic
https://www.nationalarchives.gov.uk/PRONOM/fmt/1731	PowerGraphics Image File	pgr		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1732	Prism Paint Bitmap	pnt | tpi		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1733	PaintShop Plus Compressed Format	da4 | psc		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1734	Portfolio Graphics Compressed File	pgc		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1735	C/C++ Header File	h | hpp | hxx		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1736	Creative Voice File	voc		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1737	Flow Cytometry Standard File	fcs | application/vnd.isac.fcs		format			version 1.0-3.1
https://www.nationalarchives.gov.uk/PRONOM/fmt/1738	UDF Disc Image	cdr | dmg | iso | toast		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1739	UDF-ISO 9660 Bridge Disc	cdr | dmg | iso | toast		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/174	Microsoft Excel for Macintosh			format			version 98
https://www.nationalarchives.gov.uk/PRONOM/fmt/1740	Apple Partition Map Disk Image	bin | cdr | dmg | img | iso | toast		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1741	Apple Partition Map ISO 9660 Hybrid	cdr | iso | toast		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1742	Hierarchical File System Plus	dmg | img | toast		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1743	Nero Burning ROM Image File	nrg		format			version Generic
https://www.nationalarchives.gov.uk/PRONOM/fmt/1744	Psion Series 3 Bitmap	pic		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1745	PixArt Bitmap	pix		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1746	Rocky Interlace Picture	rip		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1747	Microsoft PowerPoint Presentation	ppt | application/vnd.ms-PowerPoint		format			version 2.x
https://www.nationalarchives.gov.uk/PRONOM/fmt/1748	Microsoft PowerPoint Presentation	ppt | application/vnd.ms-PowerPoint		format			version 3.x
https://www.nationalarchives.gov.uk/PRONOM/fmt/1749	Canon MIF File	mif		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/175	Microsoft Excel for Macintosh			format			version 2001
https://www.nationalarchives.gov.uk/PRONOM/fmt/1750	Canon CIF File	cif		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1751	Canon SIF File	sif		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1752	OpenDocument Database Format	odb | application/vnd.oasis.opendocument.base		format			version 1.3
https://www.nationalarchives.gov.uk/PRONOM/fmt/1753	OpenDocument Graphics	odg | application/vnd.oasis.opendocument.graphics		format			version 1.3
https://www.nationalarchives.gov.uk/PRONOM/fmt/1754	OpenDocument Presentation	odp | application/vnd.oasis.opendocument.presentation		format			version 1.3
https://www.nationalarchives.gov.uk/PRONOM/fmt/1755	OpenDocument Spreadsheet	ods | application/vnd.oasis.opendocument.spreadsheet		format			version 1.3
https://www.nationalarchives.gov.uk/PRONOM/fmt/1756	OpenDocument Text	odt | application/vnd.oasis.opendocument.text		format			version 1.3
https://www.nationalarchives.gov.uk/PRONOM/fmt/1757	Apple Partition Map - ISO 9660 - UDF Hybrid Disk Image	dmg | iso | toast		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1758	Media Descriptor File	mdf		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1759	Media Descriptor Sidecar File	mds		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/176	Microsoft Excel for Macintosh			format			version 2002
https://www.nationalarchives.gov.uk/PRONOM/fmt/1760	CloneCD Control File	ccd		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1761	MacBinary			format			version I
https://www.nationalarchives.gov.uk/PRONOM/fmt/1762	MacBinary	bin		format			version II
https://www.nationalarchives.gov.uk/PRONOM/fmt/1763	MacBinary	bin		format			version III
https://www.nationalarchives.gov.uk/PRONOM/fmt/1764	Sony SLV File	slv		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1765	Media Hash List	mhl		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1766	Sony SML File	sml		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1767	Calc602 Project File	pc6		format			version 1.51
https://www.nationalarchives.gov.uk/PRONOM/fmt/1768	C Source Code File	c		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1769	C++ Source Code File	cc | cpp | cxx		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/177	Microsoft Excel for Macintosh			format			version 2004
https://www.nationalarchives.gov.uk/PRONOM/fmt/1770	GenBank Flat File	gb | gbk		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1771	ESRI Persistent Auxiliary Metadata File	aux.xml | xml		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1772	Casio QV CAM	cam		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1773	Calc602 Spreadsheet File	bak | tc6		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1774	602 Graph/Chart File	gc6		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1775	Calc602 Project File	pc6		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1776	Extensible Markup Language	xml | application/xml | text/xml		format			version 1.1
https://www.nationalarchives.gov.uk/PRONOM/fmt/1777	SIARD (Software-Independent Archiving of Relational Databases)	siard		format			version 2.2
https://www.nationalarchives.gov.uk/PRONOM/fmt/1778	Dynamic Publisher Picture File	pct		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1779	Dynamic Publisher Font File	fnt		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/178	Microsoft Excel for Macintosh			format			version X
https://www.nationalarchives.gov.uk/PRONOM/fmt/1780	Koala MicroIllustrator Graphic File	pic		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1781	Pentax PEF Image File	pef | image/dng		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1782	The Spectral Geologist Dataset	tsg		format			version 7.15
https://www.nationalarchives.gov.uk/PRONOM/fmt/1783	The Spectral Geologist Dataset	tsg		format			version 7
https://www.nationalarchives.gov.uk/PRONOM/fmt/1784	Animatic Film Format	flm		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1785	FLR Database File	flr		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1786	Funpaint Image File	fp2 | fun | vic		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1787	G9B Graphics Format Bitmap	g9b		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1788	Gunpaint Image File	gun		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1789	GX2 Graphics File	ega | gx2		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/179	Microsoft PowerPoint for Macintosh	ppt | application/vnd.ms-powerpoint		format			version 4.0
https://www.nationalarchives.gov.uk/PRONOM/fmt/1790	Help Librarian File	dat | dta | hlp		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1791	Haiku Vector Icon Format	hvif		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1792	ICDRAW Single Icon File	ibi		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1793	ICDRAW Group Icon File	ib3		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1794	JPEG 2000 Codestream	j2c | j2k | jpc | image/jp2		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1795	Asymetrix Toolbook File	sbk | tbk		format			version 6-11.5
https://www.nationalarchives.gov.uk/PRONOM/fmt/1796	Wireless Markup Language (WML) Document	wml | text/vnd.wap.wml		format			version 1.1
https://www.nationalarchives.gov.uk/PRONOM/fmt/1797	SHA512 File	sha512		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1798	CHAT Transcription Format	cha | text/x-chat		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1799	FLExText Interlinear XML Format	flextext		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/18	Acrobat PDF 1.4 - Portable Document Format	pdf | application/pdf		format			version 1.4
https://www.nationalarchives.gov.uk/PRONOM/fmt/180	Microsoft PowerPoint for Macintosh			format			version 98
https://www.nationalarchives.gov.uk/PRONOM/fmt/1800	Multimedia Viewer Book	mvb		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1801	Praat TextGrid	textgrid | text/praat-textgrid		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1802	Transcriber AG TAG Format	tag		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1803	Transcriber TRS Format	trs		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1804	B Source Code File	b		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1805	Microsoft Access Database File	mda | mdb		format			version 1.0
https://www.nationalarchives.gov.uk/PRONOM/fmt/1806	Microsoft Access Database File	mda | mdb		format			version 1.1
https://www.nationalarchives.gov.uk/PRONOM/fmt/1807	Microsoft Access Encrypted Database File	mda | mdb		format			version 1.0
https://www.nationalarchives.gov.uk/PRONOM/fmt/1808	Microsoft Access Encrypted Database File	mda | mdb		format			version 1.1
https://www.nationalarchives.gov.uk/PRONOM/fmt/1809	Microsoft Access Encrypted Database File	mda | mdb		format			version 2.0
https://www.nationalarchives.gov.uk/PRONOM/fmt/181	Microsoft PowerPoint for Macintosh	ppt | application/vnd.ms-powerpoint		format			version 2001
https://www.nationalarchives.gov.uk/PRONOM/fmt/1810	Raw PIMA SWIR Reflectance Spectral File	fos		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1811	Vips Image	v | vips		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1812	Audio Data Transport Stream	aac | adts | audio/aac | audio/vnd.dlna.adts		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1813	xdomea	xml		format			version 3.0.0
https://www.nationalarchives.gov.uk/PRONOM/fmt/1814	Adobe Color Book for Windows	acb		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1815	Adobe Color Swatch	aco		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1816	Adobe Swatch Exchange	ase		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1817	Direct Stream Digital Stream File	dsf		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1818	Direct Stream Digital Interchange File Format	dff		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1819	MacCaption File	mcc		format			version 1
https://www.nationalarchives.gov.uk/PRONOM/fmt/182	Microsoft PowerPoint for Macintosh			format			version X
https://www.nationalarchives.gov.uk/PRONOM/fmt/1820	MacCaption File	mcc		format			version 2
https://www.nationalarchives.gov.uk/PRONOM/fmt/1821	MacCaption Project	cca		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1822	Audacity Audio Block File	au		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1823	Audacity Project File	aup		format			version Early
https://www.nationalarchives.gov.uk/PRONOM/fmt/1824	Audacity Project File	aup		format			version 1.x
https://www.nationalarchives.gov.uk/PRONOM/fmt/1825	Audacity Project File	aup		format			version 2.x
https://www.nationalarchives.gov.uk/PRONOM/fmt/1826	Audacity Project File	aup3		format			version 3.x
https://www.nationalarchives.gov.uk/PRONOM/fmt/1827	DOCX Strict OOXML Document	docx | application/vnd.openxmlformats-officedocument.wordprocessingml.document		format			version 2007 onwards
https://www.nationalarchives.gov.uk/PRONOM/fmt/1828	XLSX Strict OOXML Spreadsheet	xlsx | application/vnd.openxmlformats-officedocument.wordprocessingml.document		format			version 2007 onwards
https://www.nationalarchives.gov.uk/PRONOM/fmt/1829	PPTX Strict OOXML Presentation	pptx | application/vnd.openxmlformats-officedocument.presentationml.presentation		format			version 2007 onwards
https://www.nationalarchives.gov.uk/PRONOM/fmt/183	PrimeOCR	pro		format			version 3.0
https://www.nationalarchives.gov.uk/PRONOM/fmt/1830	3D Studio (DOS) 2D/3D Loft Object File	lft		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1831	3D Studio (DOS) Project File	prj		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1832	ArcSoft PhotoStudio File	psf		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1833	ArcSoft Album and SlideShow Files for PhotoStudio and PhotoImpression	abm | sld		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1834	GoDot 4Bit Graphics Format	4bt		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1835	Archiver Format	a		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1836	Brio Query File	bqy		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1837	WordPerfect Presentations	shw		format			version 2
https://www.nationalarchives.gov.uk/PRONOM/fmt/1838	Leica Project File	lgs		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1839	Microsoft Publisher Packaged Document	puz		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/184	PrimeOCR	pro		format			version 3.8
https://www.nationalarchives.gov.uk/PRONOM/fmt/1840	WACZ	wacz | application/x-wacz		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1841	Digital Negative Format (DNG)	dng | image/dng | image/tiff		format			version 1.5
https://www.nationalarchives.gov.uk/PRONOM/fmt/1842	Digital Negative Format (DNG)	dng | image/dng | image/tiff		format			version 1.6
https://www.nationalarchives.gov.uk/PRONOM/fmt/1843	Human Machine Interfaces HMI File	hmi		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1844	GNU Image Manipulation Program Palette File	gpl		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1845	Final Draft Document	fdx		format			version 8
https://www.nationalarchives.gov.uk/PRONOM/fmt/1846	Fountain Markup Language File	fountain | spmd		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1847	Esri ArcMap Label file	lxp		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1848	Trelby Document File	trelby		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1849	General Purpose RAW	gpr		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/185	Prime OCR	pro		format			version 3.9
https://www.nationalarchives.gov.uk/PRONOM/fmt/1850	WordPerfect Macro File	wcm | wpm		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1851	DAV Video Format	dav		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1852	Camtasia Recording File	camrec		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1853	Camtasia Studio Project	camproj		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1854	Open Media Framework Interchange	omf		format			version 1.0
https://www.nationalarchives.gov.uk/PRONOM/fmt/1855	Open Media Framework Interchange	omf		format			version 2.0
https://www.nationalarchives.gov.uk/PRONOM/fmt/1856	Enhanced Image Package	eip		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1857	Capture One Session File	cos		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1858	Microsoft Excel Workspace File	xlw | application/vnd.ms-excel		format			version 5/95
https://www.nationalarchives.gov.uk/PRONOM/fmt/1859	Adobe Air	air | application/vnd.adobe.air-application-installer-package+zip		format			version 2.5
https://www.nationalarchives.gov.uk/PRONOM/fmt/186	PrimeOCR	pro		format			version 4.0
https://www.nationalarchives.gov.uk/PRONOM/fmt/1860	dBASE Report Form Definition File	frm		format			version IV
https://www.nationalarchives.gov.uk/PRONOM/fmt/1861	Quicken 3 Database File	qst		format			version 3
https://www.nationalarchives.gov.uk/PRONOM/fmt/1862	Adobe Illustrator CC Artwork	ai | ait		format			version 17-23
https://www.nationalarchives.gov.uk/PRONOM/fmt/1863	Adobe Illustrator CC 2020 Artwork	ai | ait		format			version 24-24.1
https://www.nationalarchives.gov.uk/PRONOM/fmt/1864	Adobe Illustrator CC 2020 Artwork	ai | ait		format			version 24.2+
https://www.nationalarchives.gov.uk/PRONOM/fmt/1865	SWiSH Movie File	swi		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1866	Microsoft Powerpoint for Macintosh	ppt | application/vnd.ms-PowerPoint		format			version 2
https://www.nationalarchives.gov.uk/PRONOM/fmt/1867	Microsoft Powerpoint for Macintosh	ppt | application/vnd.ms-PowerPoint		format			version 3
https://www.nationalarchives.gov.uk/PRONOM/fmt/1868	Leapfrog Geo 3D Scene Format	lfsc		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1869	SPSS PC File Format			format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/187	PrimeOCR	pro		format			version 4.2
https://www.nationalarchives.gov.uk/PRONOM/fmt/1870	Yamaha PSR Disk Manager File	mng		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1871	Common Interface File	cif | mca		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1872	Guitar Pro File	gtp		format			version 1
https://www.nationalarchives.gov.uk/PRONOM/fmt/1873	Guitar Pro File	gp3 | gp4 | gp5		format			version 2-5
https://www.nationalarchives.gov.uk/PRONOM/fmt/1874	Esko ArtPro File	ap		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1875	Maptech BSB Documentation File	bsb | kap		format			
https://www.nationalarchives.gov.uk/PRONOM/fmt/1876	HMM Packfile	pak		format			
